shard,beatmap_set_id,group_source_map_count,group_unique_bpm_count,audio_path,beatmap_path,title,artist,creator,version,beatmap_id,difficulty,resolved_beatmap_path,red_offsets_ms_head,red_bpms_head,unique_bpms_head,unique_bpm_count,red_point_count,bpm_min,bpm_max,bpm_span,nonzero_bpm_diff_count,positive_bpm_diff_count,negative_bpm_diff_count,same_direction_fraction,direction_change_count,max_monotonic_run_length,max_monotonic_run_start_ms,max_monotonic_run_end_ms,max_monotonic_run_duration_s,max_monotonic_start_bpm,max_monotonic_end_bpm,max_monotonic_bpm_span,max_monotonic_abs_slope_bpm_per_s,max_monotonic_direction,max_monotonic_linear_r2,ramp_score
0,1069279,5,315,1069279/audio 1.400x.mp3,1069279/The Flashbulb - Ant IDM (Vortex-) [The Antbulb (1.4x)].osu,Ant IDM,The Flashbulb,Vortex-,The Antbulb (1.4x),2615507,5.93,dataset/0/1069279/The Flashbulb - Ant IDM (Vortex-) [The Antbulb (1.4x)].osu,"[1370.0, 1760.0, 2928.0, 3317.0, 3707.0, 4486.0, 5266.0, 5655.0, 6045.0, 7604.0, 7993.0, 9162.0, 9552.0, 9941.0, 10720.0, 11890.0, 12279.0, 13837.0, 14227.0, 15395.0, 15785.0, 16175.0, 16954.0, 18512.0]","[154.0042, 153.9986, 153.9986, 154.0042, 153.9986, 153.9986, 154.0042, 153.9986, 153.9986, 154.0042, 153.9986, 153.9986, 154.0042, 153.9986, 153.9986, 154.0042, 153.9986, 154.0042, 153.9986, 153.9986, 154.0042, 153.9986, 153.9986, 153.9986]","[81.68552, 97.75024, 98.18816, 101.37526, 101.93148, 104.42348, 114.90458, 119.07504, 122.80702, 125.74856, 127.53034, 128.30958, 129.39668, 131.45538, 132.26038, 132.43986, 132.44854, 133.43918, 133.66934, 133.79352, 134.13176, 134.1942, 134.41792, 134.61532]",63,209,81.6855200250448,168.58940000650213,86.90387998145734,177,88,89,0.5028248587570622,143,10,39598.0,43543.0,3.945,149.7999998801599,81.6855200250448,68.1144798551151,17.266027846670497,down,0.9819406237024805,126.54118199860322
0,1069279,5,315,1069279/audio 1.200x.mp3,1069279/The Flashbulb - Ant IDM (Vortex-) [The Antbulb (1.2x)].osu,Ant IDM,The Flashbulb,Vortex-,The Antbulb (1.2x),2615505,5.18,dataset/0/1069279/The Flashbulb - Ant IDM (Vortex-) [The Antbulb (1.2x)].osu,"[1615.0, 2070.0, 3433.0, 3887.0, 4342.0, 5250.0, 6160.0, 6615.0, 7069.0, 8888.0, 9342.0, 10705.0, 11160.0, 11615.0, 12523.0, 13888.0, 14342.0, 16160.0, 16615.0, 17978.0, 18433.0, 18888.0, 19796.0, 21614.0]","[132.0036, 131.9988, 131.9988, 132.0036, 131.9988, 131.9988, 132.0036, 131.9988, 131.9988, 132.0036, 131.9988, 131.9988, 132.0036, 131.9988, 131.9988, 132.0036, 131.9988, 132.0036, 131.9988, 131.9988, 132.0036, 131.9988, 131.9988, 131.9988]","[70.01616, 83.78592, 84.16128, 86.89308, 87.36984, 89.50584, 98.48964, 102.06432, 105.26316, 107.78448, 109.31172, 109.97964, 110.91144, 112.67604, 113.36604, 113.51988, 113.52732, 114.37644, 114.57372, 114.68016, 114.97008, 115.0236, 115.21536, 115.38456]",63,208,70.01616002146696,144.50520000557296,74.489039984106,177,88,89,0.5028248587570622,143,10,46215.0,50817.0,4.602,128.39999989728,70.01616002146696,58.38383987581304,12.68662318031574,down,0.9819829566542161,126.53288978339995
0,1069279,5,315,1069279/audio 1.100x.mp3,1069279/The Flashbulb - Ant IDM (Vortex-) [The Antbulb (1.1x)].osu,Ant IDM,The Flashbulb,Vortex-,The Antbulb (1.1x),2243617,4.81,dataset/0/1069279/The Flashbulb - Ant IDM (Vortex-) [The Antbulb (1.1x)].osu,"[1764.0, 2260.0, 3748.0, 4243.0, 4740.0, 5730.0, 6723.0, 7219.0, 7714.0, 9699.0, 10194.0, 11681.0, 12178.0, 12673.0, 13664.0, 15153.0, 15649.0, 17632.0, 18128.0, 19615.0, 20111.0, 20608.0, 21599.0, 23581.0]","[121.0033, 120.9989, 120.9989, 121.0033, 120.9989, 120.9989, 121.0033, 120.9989, 120.9989, 121.0033, 120.9989, 120.9989, 121.0033, 120.9989, 120.9989, 121.0033, 120.9989, 121.0033, 120.9989, 120.9989, 121.0033, 120.9989, 120.9989, 120.9989]","[64.18148, 76.80376, 77.14784, 79.65199, 80.08902, 82.04702, 90.28217, 93.55896, 96.49123, 98.80244, 100.20241, 100.81467, 101.66882, 103.28637, 103.91887, 104.05989, 104.06671, 104.84507, 105.02591, 105.12348, 105.38924, 105.4383, 105.61408, 105.76918]",63,208,64.18148001967806,132.4631000051086,68.28161998543054,177,88,89,0.5028248587570622,143,10,50419.0,55440.0,5.021,117.69999990583992,64.18148001967806,53.518519886161855,10.658936444166871,down,0.9819715731581371,126.01818526908299
0,2199114,4,23,2199114/audio.mp3,"2199114/MyGO!!!!! - Utakotoba (wIntEr7z) [Together, to a New Beginning].osu",Utakotoba,MyGO!!!!!,wIntEr7z,"Together, to a New Beginning",4653955,4.25,"dataset/0/2199114/MyGO!!!!! - Utakotoba (wIntEr7z) [Together, to a New Beginning].osu","[669.0, 49755.0, 58113.0, 58586.0, 60954.0, 61306.0, 62401.0, 64917.0, 77854.0, 78801.0, 87653.0, 101557.0, 114020.0, 114177.0, 121765.0, 123481.0, 124112.0, 124269.0, 124910.0, 125394.0, 125552.0, 129183.0, 129535.0, 129657.0]","[110.0, 190.0, 190.0, 190.0, 170.0, 190.0, 190.0, 190.0, 190.0, 190.0, 190.0, 190.0, 190.0, 190.0, 190.0, 197.0, 190.0, 190.0, 190.0, 190.0, 190.0, 170.0, 245.0, 190.0]","[110.0, 135.66, 139.65, 141.778, 146.666667, 147.231, 148.561, 154.28, 159.6, 170.0, 175.0, 178.0, 183.0, 184.0, 190.0, 195.0, 197.0, 199.0, 203.0, 205.0, 208.0, 213.0, 245.0]",23,63,109.9999999999999,245.00000000000045,135.00000000000057,35,19,16,0.5428571428571428,23,4,669.0,58586.0,57.917,109.9999999999999,189.99999999999974,79.99999999999984,1.3812870141754552,up,0.9785683348420361,125.99559824018218
0,430938,1,19,430938/audio.mp3,430938/RIN - Pluto -Tenderness (MEGAtive) [Hades Wrath].osu,Pluto -Tenderness,RIN,MEGAtive,Hades Wrath,1192532,4.83,dataset/0/430938/RIN - Pluto -Tenderness (MEGAtive) [Hades Wrath].osu,"[45.0, 182133.0, 182440.0, 184138.0, 188709.0, 189238.0, 190842.0, 192407.0, 193989.0, 195554.0, 199957.0, 204401.0, 208804.0, 212692.0, 213237.0, 259688.0, 261219.0, 262784.0, 264315.0, 265880.0, 267411.0, 270280.0, 270790.0, 271311.0]","[200.0, 195.0, 212.0, 210.0, 225.0, 225.0, 230.0, 227.5, 230.0, 109.0, 108.0, 109.0, 108.0, 110.0, 217.0, 235.0, 230.0, 235.0, 230.0, 235.0, 230.0, 235.0, 230.0, 230.0]","[63.0, 71.5, 105.0, 108.0, 109.0, 110.0, 150.0, 170.0, 175.0, 195.0, 200.0, 210.0, 212.0, 214.0, 217.0, 225.0, 227.5, 230.0, 235.0]",19,32,63.00000000000003,235.0000000000002,172.00000000000017,29,14,15,0.5172413793103449,20,5,204401.0,259688.0,55.287,109.00000000000006,235.0000000000002,126.00000000000014,2.2790167670519317,up,0.5530537189294942,124.8583439733479
0,342407,8,33,342407/HOTBLADE - POWER TWO.mp3,342407/Various Artists - SUPER EUROBEAT FOR RUNNING SELECTIONS (Jole) [[JS & JACK] HOTBLADE - POWER TWO].osu,SUPER EUROBEAT FOR RUNNING SELECTIONS,Various Artists,Jole,[JS & JACK] HOTBLADE - POWER TWO,756880,4.73,dataset/0/342407/Various Artists - SUPER EUROBEAT FOR RUNNING SELECTIONS (Jole) [[JS & JACK] HOTBLADE - POWER TWO].osu,"[1971.0, 3152.0, 4390.0, 5703.0, 7074.0, 7924.0, 9454.0, 9762.0, 10076.0, 10575.0, 10855.0, 11331.0, 11847.0, 12209.0, 12497.0, 12841.0, 13182.0, 13509.0, 13756.0, 14020.0, 14364.0, 16915.0, 17296.0, 17678.0]","[50.792004, 50.815999, 47.240996, 49.2, 56.606999, 40.773996, 145.792997, 238.809012, 130.841016, 160.509994, 125.922011, 142.571999, 165.384979, 208.395997, 151.114013, 208.872994, 160.25701, 300.477007, 211.408967, 151.780998, 23.512, 157.266004, 157.257018, 157.266004]","[23.512, 40.773996, 47.240996, 49.2, 50.792004, 50.815999, 56.606999, 125.922011, 130.841016, 142.571999, 145.792997, 151.114013, 151.780998, 157.247003, 157.257018, 157.266004, 157.274991, 160.25701, 160.509994, 165.384979, 208.395997, 208.872994, 211.408967, 238.809012]",25,379,23.511999976174508,300.4770072490078,276.9650072728333,378,190,188,0.5026455026455027,371,4,7074.0,9762.0,2.688,56.60699911579868,238.80901169686538,182.2020125810667,67.7834868233135,up,0.7915237632755086,124.78161873319372
0,973932,1,48,973932/audionewnew.mp3,973932/hapi - THE MEDLEY OF POKEMON RGBY+GSC -3PBs- (Roasted Chicken) [Journey of a Lifetime].osu,THE MEDLEY OF POKEMON RGBY+GSC -3PBs-,hapi,Roasted Chicken,Journey of a Lifetime,3027391,5.0,dataset/0/973932/hapi - THE MEDLEY OF POKEMON RGBY+GSC -3PBs- (Roasted Chicken) [Journey of a Lifetime].osu,"[1269.0, 399163.0, 401785.0, 403156.0, 405938.0, 407396.0, 408856.0, 412064.0, 580228.0, 598769.0, 609436.0, 610721.0, 611341.0, 611912.0, 613548.0, 614069.0, 615259.0, 615951.0, 616808.0, 617636.0, 828836.0, 830384.0, 831884.0, 833295.0]","[190.0, 183.0, 175.0, 173.0, 165.0, 164.383562, 150.0, 140.0, 135.4, 90.0, 93.333, 96.666, 105.0, 110.0, 115.0, 126.0, 130.0, 140.0, 145.0, 150.0, 155.0, 160.0, 170.0, 174.5]","[90.0, 93.333, 95.0, 96.666, 105.0, 110.0, 115.0, 118.0, 120.0, 122.0, 126.0, 130.0, 132.0, 133.0, 135.4, 136.0, 140.0, 144.0, 145.0, 147.0, 149.0, 150.0, 155.0, 158.0]",48,61,89.99999999999996,240.0,150.00000000000006,57,22,35,0.6140350877192983,7,10,1269.0,598769.0,597.5,189.99999999999974,89.99999999999996,99.99999999999979,0.1673640167364013,down,0.5174614581569004,124.08183843697806
0,1656978,2,18,1656978/audio.mp3,1656978/Camellia - B L A C K - R A Y (Mipha-) [D A R K - M A G I C I A N  T O A P H].osu,B L A C K - R A Y,Camellia,Mipha-,D A R K - M A G I C I A N  T O A P H,3382064,5.09,dataset/0/1656978/Camellia - B L A C K - R A Y (Mipha-) [D A R K - M A G I C I A N  T O A P H].osu,"[35728.0, 50728.0, 52574.0, 54388.0, 56152.0, 57866.0, 59556.0, 61202.0, 62823.0, 64407.0, 65965.0, 67493.0, 68993.0, 70474.0, 71928.0, 73360.0, 74775.0, 76163.0]","[128.0, 130.0, 132.25, 136.0, 140.0, 142.0, 145.75, 148.0, 151.5, 154.0, 157.0, 160.0, 162.0, 165.0, 167.5, 169.5, 173.0, 174.0]","[128.0, 130.0, 132.25, 136.0, 140.0, 142.0, 145.75, 148.0, 151.5, 154.0, 157.0, 160.0, 162.0, 165.0, 167.5, 169.5, 173.0, 174.0]",18,18,128.0,173.99999999999977,45.99999999999977,17,17,0,1.0,0,18,35728.0,76163.0,40.435,128.0,173.99999999999977,45.99999999999977,1.1376282923210033,up,0.9116145305081788,123.47289444972799
0,1412428,6,12,1412428/Audio_1.4.mp3,1412428/Mrnick LEC - It's over. but Not For Me. (Beatmap) [Belief x1.4].osu,It's over. but Not For Me.,Mrnick LEC,Beatmap,Belief x1.4,4107015,5.18,dataset/0/1412428/Mrnick LEC - It's over. but Not For Me. (Beatmap) [Belief x1.4].osu,"[1692.0, 93836.0, 128122.0]","[224.0, 336.0, 224.0]","[224.0, 336.0]",2,3,223.9999999999999,335.99999999999915,111.99999999999926,2,1,1,0.5,1,2,1692.0,93836.0,92.144,223.9999999999999,335.99999999999915,111.99999999999926,1.2154888001389048,up,1.0,123.04457633082748
0,1942597,1,8,1942597/audio.mp3,"1942597/Kurokotei feat. Sennzai - escape (the looking-glass, and what alice found there) (ByeForNow) [Gospel].osu","escape (the looking-glass, and what alice found there)",Kurokotei feat. Sennzai,ByeForNow,Gospel,4018338,5.23,"dataset/0/1942597/Kurokotei feat. Sennzai - escape (the looking-glass, and what alice found there) (ByeForNow) [Gospel].osu","[240.0, 72240.0, 157573.0, 243973.0, 244561.0, 245137.0, 245703.0, 246258.0]","[160.0, 180.0, 200.0, 204.0, 208.0, 212.0, 216.0, 220.0]","[160.0, 180.0, 200.0, 204.0, 208.0, 212.0, 216.0, 220.0]",8,8,160.0,219.9999999999998,59.9999999999998,7,7,0,1.0,0,8,240.0,246258.0,246.018,160.0,219.9999999999998,59.9999999999998,0.2438845938102082,up,0.9327888549062614,122.97279584792038
0,576883,7,11,576883/Nest.mp3,576883/Cardboard Box - Nest (Guilhermeziat) [Egg].osu,Nest,Cardboard Box,Guilhermeziat,Egg,1221158,5.41,dataset/0/576883/Cardboard Box - Nest (Guilhermeziat) [Egg].osu,"[20.0, 31880.0, 34580.0, 75080.0, 96140.0, 109640.0, 112340.0]","[222.222, 333.333, 222.222, 333.333, 222.222, 333.333, 222.222]","[222.222, 333.333]",2,7,222.2220000002222,333.33300000033336,111.11100000011115,6,3,3,0.5,5,2,20.0,31880.0,31.86,222.2220000002222,333.33300000033336,111.11100000011115,3.4874764595138465,up,1.0,122.06791000632445
0,1645643,2,17,1645643/audio.mp3,1645643/garlagan - What You Really Want (epic man 2) [Desire (Expert)].osu,What You Really Want,garlagan,epic man 2,Desire (Expert),3359120,4.97,dataset/0/1645643/garlagan - What You Really Want (epic man 2) [Desire (Expert)].osu,"[-19.0, 10791.0, 15115.0, 19439.0, 23763.0, 73492.0, 79978.0, 129707.0, 170791.0, 183763.0, 184363.0, 185001.0, 186333.0, 187047.0, 187797.0, 188571.0, 189428.0, 190380.0, 190871.0, 191284.0, 191909.0, 192917.0, 194249.0, 195081.0]","[111.0, 222.0, 111.0, 222.0, 111.0, 222.0, 111.0, 222.0, 222.0, 200.0, 188.0, 180.0, 168.0, 160.0, 155.0, 140.0, 126.0, 122.0, 145.0, 96.0, 119.0, 90.0, 144.225, 186.0]","[90.0, 96.0, 111.0, 119.0, 122.0, 126.0, 140.0, 144.225, 145.0, 155.0, 160.0, 168.0, 180.0, 186.0, 188.0, 200.0, 222.0]",17,24,90.00000000000021,222.00000000000026,132.00000000000006,22,8,14,0.6363636363636364,12,2,-19.0,10791.0,10.81,110.99999999999991,222.00000000000026,111.00000000000034,10.26827012025905,up,1.0,121.94596404216055
0,1671141,4,8,1671141/OWA Raged in Vegas (Fuck Bees) 1.150x (pitch raised).mp3,1671141/Kurorak - OWA Raged in Vegas (Fuck Bees) (hi19hi19) [PLAY FN ON MIRROR ITS SO MUCH EAS 1.15x (267bpm)].osu,OWA Raged in Vegas (Fuck Bees),KURORAK,hi19hi19,PLAY FN ON MIRROR ITS SO MUCH EAS 1.15x (267bpm),3413312,5.48,dataset/0/1671141/Kurorak - OWA Raged in Vegas (Fuck Bees) (hi19hi19) [PLAY FN ON MIRROR ITS SO MUCH EAS 1.15x (267bpm)].osu,"[2735.0, 113380.0, 119901.0]","[266.8, 156.4, 266.8]","[156.4, 266.8]",2,3,156.39999985402687,266.79999964426685,110.39999979023997,2,1,1,0.5,1,2,2735.0,113380.0,110.645,266.79999964426685,156.39999985402687,110.39999979023997,0.9977857091620947,down,1.0,121.28679643851437
0,1270879,1,8,1270879/09 Flamewall.mp3,1270879/Camellia - Flamewall (riunosk) [Incineration].osu,Flamewall,Camellia,riunosk,Incineration,2641024,5.77,dataset/0/1270879/Camellia - Flamewall (riunosk) [Incineration].osu,"[879.0, 155279.0, 156202.0, 156747.0, 157547.0, 226303.0, 227008.0, 227383.0, 227883.0, 232383.0]","[300.0, 260.0, 220.0, 150.0, 185.0, 170.0, 160.0, 120.0, 160.0, 300.0]","[120.0, 150.0, 160.0, 170.0, 185.0, 220.0, 260.0, 300.0]",8,10,120.0,300.0,180.0,9,3,6,0.6666666666666666,3,4,879.0,156747.0,155.868,300.0,150.0,150.0,0.9623527600277157,down,0.502355986948088,121.27661563987544
0,186159,2,7,186159/Utakata Ai no Mahoroba.mp3,"186159/senya - Utakata, Ai no Mahoroba (Kyousuke-) [diicky's 4K MX].osu","Utakata, Ai no Mahoroba",senya,Kyousuke-,diicky's 4K MX,445813,3.3,"dataset/0/186159/senya - Utakata, Ai no Mahoroba (Kyousuke-) [diicky's 4K MX].osu","[1121.0, 83185.0, 92185.0, 92457.0, 92809.0, 93164.0, 93592.0]","[155.0, 120.0, 110.0, 85.0, 84.5, 70.0, 105.0]","[70.0, 84.5, 85.0, 105.0, 110.0, 120.0, 155.0]",7,7,70.00000000000001,155.00000000000014,85.00000000000013,6,1,5,0.8333333333333334,1,6,1121.0,93164.0,92.043,155.00000000000014,70.00000000000001,85.00000000000013,0.9234814162945593,down,0.7197661915033449,119.05102864442635
0,2104931,1,6,2104931/audio.mp3,"2104931/Release Hallucination - VANITAS (Carpihat) [My Lingering Dream Smolders in Fragile, Transient Life].osu",VANITAS,Release Hallucination,Carpihat,"My Lingering Dream Smolders in Fragile, Transient Life",4416623,5.32,"dataset/0/2104931/Release Hallucination - VANITAS (Carpihat) [My Lingering Dream Smolders in Fragile, Transient Life].osu","[1480.0, 26345.0, 26630.0, 26945.0, 27302.0, 28062.0, 32106.0, 36160.0, 40215.0, 44269.0, 45890.0, 89133.0, 94133.0, 163323.0, 168323.0, 198323.0, 202377.0, 220755.0, 314809.0, 322376.0, 323593.0]","[222.0, 210.0, 190.0, 168.0, 158.0, 222.0, 222.0, 222.0, 222.0, 222.0, 222.0, 222.0, 222.0, 222.0, 222.0, 222.0, 222.0, 148.0, 222.0, 222.0, 222.0]","[148.0, 158.0, 168.0, 190.0, 210.0, 222.0]",6,21,148.00000000000014,222.00000000000026,74.00000000000011,7,2,5,0.7142857142857143,3,4,220755.0,323593.0,102.838,148.00000000000014,222.00000000000026,74.00000000000011,0.7195783659736684,up,0.9939366976132924,118.37627587368037
0,330405,1,14,330405/Dragonforce - The Warrior Inside.mp3,330405/DragonForce - The Warrior Inside (_underjoy) [4K Collab Gladiator].osu,The Warrior Inside,DragonForce,_underjoy,4K Collab Gladiator,1038662,5.35,dataset/0/330405/DragonForce - The Warrior Inside (_underjoy) [4K Collab Gladiator].osu,"[385.0, 413185.0, 413826.0, 414378.0, 414902.0, 415511.0, 416188.0, 416966.0, 418125.0, 418671.0, 419192.0, 419849.0, 420530.0, 421366.0]","[200.0, 93.607395, 108.773094, 114.495951, 98.532846, 88.589784, 77.140554, 51.759388, 109.797004, 115.334046, 91.228806, 88.161783, 71.732581, 54.393154]","[51.759388, 54.393154, 71.732581, 77.140554, 88.161783, 88.589784, 91.228806, 93.607395, 98.532846, 108.773094, 109.797004, 114.495951, 115.334046, 200.0]",14,14,51.75938785897292,200.0,148.24061214102707,13,4,9,0.6923076923076923,4,2,385.0,413185.0,412.8,200.0,93.60739498420375,106.39260501579625,0.2577340237785762,down,1.0,116.88422329376614
0,1245249,1,7,1245249/audio.mp3,1245249/Frums - XNOR XNOR XNOR (FLeVI) [(AND) OR (NOR)].osu,XNOR XNOR XNOR,Frums,FLeVI,(AND) OR (NOR),2588413,5.45,dataset/0/1245249/Frums - XNOR XNOR XNOR (FLeVI) [(AND) OR (NOR)].osu,"[160.0, 30160.0, 65160.0, 67660.0, 68741.0, 134552.0, 204360.0, 277834.0, 360406.0, 447294.0, 450256.0, 450997.0, 452047.0, 452664.0, 454721.0, 455709.0, 456820.0, 457561.0, 458734.0, 459783.0, 460400.0, 461553.0, 462787.0, 464763.0]","[144.0, 144.0, 144.0, 111.0, 111.0, 78.0, 177.0, 210.0, 180.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0]","[78.0, 111.0, 144.0, 177.0, 180.0, 210.0, 243.0]",7,91,78.00000000000001,242.9999999999996,164.9999999999996,6,3,3,0.5,3,4,68741.0,277834.0,209.093,110.99999999999991,209.99999999999977,98.99999999999986,0.4734735261343032,up,0.7331537908389294,116.81658515547423
0,1671141,4,8,1671141/OWA Raged in Vegas (Fuck Bees) 1.100x (pitch raised).mp3,1671141/Kurorak - OWA Raged in Vegas (Fuck Bees) (hi19hi19) [PLAY FN ON MIRROR ITS SO MUCH EAS 1.1x (255bpm)].osu,OWA Raged in Vegas (Fuck Bees),KURORAK,hi19hi19,PLAY FN ON MIRROR ITS SO MUCH EAS 1.1x (255bpm),3413313,5.28,dataset/0/1671141/Kurorak - OWA Raged in Vegas (Fuck Bees) (hi19hi19) [PLAY FN ON MIRROR ITS SO MUCH EAS 1.1x (255bpm)].osu,"[2860.0, 118533.0, 125351.0]","[255.2, 149.6, 255.2]","[149.6, 255.2]",2,3,149.59999986037337,255.19999965973352,105.59999979936015,2,1,1,0.5,1,2,2860.0,118533.0,115.673,255.19999965973352,149.59999986037337,105.59999979936015,0.9129183110955897,down,1.0,116.01345746292698
0,1069279,5,315,1069279/audio.mp3,1069279/The Flashbulb - Ant IDM (Vortex-) [The Antbulb].osu,Ant IDM,The Flashbulb,Vortex-,The Antbulb,2615508,4.43,dataset/0/1069279/The Flashbulb - Ant IDM (Vortex-) [The Antbulb].osu,"[1964.0, 2510.0, 4146.0, 4691.0, 5237.0, 6327.0, 7419.0, 7964.0, 8509.0, 10692.0, 11237.0, 12873.0, 13419.0, 13964.0, 15054.0, 16692.0, 17237.0, 19419.0, 19964.0, 21600.0, 22146.0, 22692.0, 23782.0, 25963.0]","[110.003, 109.999, 109.999, 110.003, 109.999, 109.999, 110.003, 109.999, 109.999, 110.003, 109.999, 109.999, 110.003, 109.999, 109.999, 110.003, 109.999, 110.003, 109.999, 109.999, 110.003, 109.999, 109.999, 109.999]","[58.3468, 69.8216, 70.1344, 72.4109, 72.8082, 74.5882, 82.0747, 85.0536, 87.7193, 89.8204, 91.0931, 91.6497, 92.4262, 93.8967, 94.4717, 94.5999, 94.6061, 95.3137, 95.4781, 95.5668, 95.8084, 95.853, 96.0128, 96.1538]",63,208,58.34680001788913,120.42100000464424,62.07419998675511,177,88,89,0.5028248587570622,143,10,55484.0,61007.0,5.523,106.99999991440001,58.34680001788913,48.65319989651088,8.80919788095435,down,0.981977180904538,114.56264083755052
0,1412428,6,12,1412428/Audio_1.3.mp3,1412428/Mrnick LEC - It's over. but Not For Me. (Beatmap) [Belief x1.3].osu,It's over. but Not For Me.,Mrnick LEC,Beatmap,Belief x1.3,4107014,4.87,dataset/0/1412428/Mrnick LEC - It's over. but Not For Me. (Beatmap) [Belief x1.3].osu,"[1823.0, 101054.0, 137977.0]","[208.0, 312.0, 208.0]","[208.0, 312.0]",2,3,208.00000000000034,312.0000000000005,104.00000000000017,2,1,1,0.5,1,2,1823.0,101054.0,99.231,208.00000000000034,312.0000000000005,104.00000000000017,1.0480595781560216,up,1.0,114.2556780214836
0,682520,1,10,682520/audio.mp3,682520/BLANKFIELD - Goodbye (Salty Mermaid) [Determination].osu,Goodbye,BLANKFIELD,Salty Mermaid,Determination,1443378,5.49,dataset/0/682520/BLANKFIELD - Goodbye (Salty Mermaid) [Determination].osu,"[557.0, 21957.0, 22869.0, 104962.0, 120061.0, 128216.0, 129222.0, 136222.0, 137196.0, 161196.0, 172272.0, 173321.0, 255414.0, 269371.0, 271162.0]","[104.5, 133.0, 258.0, 258.0, 103.0, 120.0, 120.0, 123.0, 260.0, 260.0, 114.0, 258.0, 258.0, 134.0, 105.5]","[103.0, 104.5, 105.5, 114.0, 120.0, 123.0, 133.0, 134.0, 258.0, 260.0]",10,15,103.00000000000003,259.9999999999997,156.9999999999997,10,6,4,0.6,5,4,557.0,104962.0,104.405,104.50000000000006,257.9999999999997,153.49999999999966,1.470236099803646,up,0.4624693387467116,114.2524579725032
0,1302447,2,44,1302447/audio.mp3,1302447/Jeff Williams - Time to Say Goodbye (Halogen-) [Farewell].osu,Time to Say Goodbye,Jeff Williams,Halogen-,Farewell,2701201,5.69,dataset/0/1302447/Jeff Williams - Time to Say Goodbye (Halogen-) [Farewell].osu,"[224.0, 9074.0, 10653.0, 14175.0, 15925.0, 19045.0, 118885.0, 120022.0, 121066.0, 122932.0, 123188.0, 124222.0, 124744.0, 125272.0, 127341.0, 128371.0, 129433.0, 130491.0, 131017.0, 131279.0, 131538.0, 132304.0, 132570.0, 133092.0]","[200.0, 190.0, 230.0, 240.0, 250.0, 250.0, 211.0, 230.0, 225.0, 235.0, 232.0, 230.0, 227.0, 232.0, 233.0, 226.0, 227.0, 228.0, 229.0, 232.0, 235.0, 225.0, 230.0, 232.0]","[109.5, 160.0, 165.0, 180.0, 190.0, 195.0, 200.0, 211.0, 212.0, 220.0, 225.0, 226.0, 227.0, 228.0, 228.5, 229.0, 230.0, 232.0, 233.0, 235.0, 240.0, 250.0]",22,39,109.5000000958125,250.0,140.49999990418752,36,17,19,0.5277777777777778,17,3,158126.0,162084.0,3.958,109.5000000958125,250.0,140.49999990418752,35.49772610009791,up,0.7344347557960339,113.23763412487834
0,1302447,2,44,1302447/audio 1.050x (pitch raised).mp3,1302447/Jeff Williams feat. Casey Lee Williams - Time To Say Goodbye (Halogen-) [Farewell 1.05x (263bpm)].osu,Time to Say Goodbye,Jeff Williams feat. Casey Lee Williams,Halogen-,Farewell 1.05x (263bpm),2701197,5.93,dataset/0/1302447/Jeff Williams feat. Casey Lee Williams - Time To Say Goodbye (Halogen-) [Farewell 1.05x (263bpm)].osu,"[213.0, 8641.0, 10145.0, 13500.0, 15166.0, 18138.0, 113223.0, 114306.0, 115300.0, 117078.0, 117321.0, 118306.0, 118803.0, 119306.0, 121277.0, 122258.0, 123269.0, 124277.0, 124778.0, 125027.0, 125274.0, 126003.0, 126257.0, 126754.0]","[210.0, 199.5, 241.5, 252.0, 262.5, 262.5, 221.55, 241.5, 236.25, 246.75, 243.6, 241.5, 238.35, 243.6, 244.65, 237.3, 238.35, 239.4, 240.45, 243.6, 246.75, 236.25, 241.5, 243.6]","[114.975, 168.0, 173.25, 189.0, 199.5, 204.75, 210.0, 221.55, 222.6, 231.0, 236.25, 237.3, 238.35, 239.4, 239.925, 240.45, 241.5, 243.6, 244.65, 246.75, 252.0, 262.5]",22,39,114.97500010060315,262.4999999999995,147.52499989939633,36,17,19,0.5277777777777778,17,3,150596.0,154365.0,3.769,114.97500010060315,262.4999999999995,147.52499989939633,39.14168211711232,up,0.7343230688636968,113.20468085254174
0,243027,30,132,243027/EXP 23 Thun thun ver1.ogg,243027/Various - Yolomania Vol. 3A (Fullerene-) [BilliumMoto drops Finatticz - Don't Drop that Thun thun [BilliumMoto] 18].osu,Yolomania Vol. 3A,Various,Fullerene-,BilliumMoto drops Finatticz - Don't Drop that Thun thun [BilliumMoto] 18,560739,5.94,dataset/0/243027/Various - Yolomania Vol. 3A (Fullerene-) [BilliumMoto drops Finatticz - Don't Drop that Thun thun [BilliumMoto] 18].osu,"[111.0, 108157.0, 114966.0, 120820.0, 125794.0, 129844.0]","[128.0, 140.999972, 163.999847, 192.999894, 236.999585, 255.000128]","[128.0, 140.999972, 163.999847, 192.999894, 236.999585, 255.000128]",6,6,128.0,255.00012750006374,127.00012750006374,5,5,0,1.0,0,6,111.0,129844.0,129.733,128.0,255.00012750006374,127.00012750006374,0.9789346388356374,up,0.45611570104501276,112.7202549834636
